"date","temperatures.max","temperatures.min","precipitation.amount","solar.amount","relativeHumidity.max","relativeHumidity.min","wind.morningMax","wind.dayMax","wind.average"
"2019-05-09",30.2800006866455,23.5,11.02649974823,4321.83740234375,99.3499984741211,64.3199996948242,4.31275796890259,5.4217586517334,3.09364986419678
"2019-05-10",29.4599990844727,23.3400001525879,8.20899963378906,3757.5771484375,99.6900024414062,67.3300018310547,5.00057363510132,5.1650824546814,2.21324253082275
"2019-05-11",29.5100002288818,23.4799995422363,26.0459995269775,4296.4130859375,97.4899978637695,61.310001373291,4.90359687805176,6.16349077224731,2.55287480354309
"2019-05-12",30.5499992370605,23.5499992370605,16.8859996795654,5252.45654296875,92.2699966430664,63.9799995422363,4.14567518234253,5.16464281082153,2.07988619804382
"2019-05-13",30.9799995422363,23.7399997711182,12.2650003433228,5587.43701171875,91.3099975585938,60.0800018310547,4.31106805801392,4.40283346176147,2.17128276824951
"2019-05-14",32.2599983215332,24.1100006103516,10.6969995498657,5733.40625,88.4100036621094,51.4799995422363,4.21058940887451,5.13178014755249,2.59404802322388
"2019-05-15",30.9500007629395,24.5200004577637,4.56199979782104,4454.89453125,90.129997253418,62.2700004577637,5.04040145874023,5.15514373779297,2.61948943138123
"2019-05-16",31.6100006103516,24.0400009155273,0,6163.6689453125,93.9800033569336,61.2400016784668,3.28244471549988,5.21028327941895,2.97227048873901
"2019-05-17",31.7700004577637,25.1200008392334,0,5631.77392578125,89.0500030517578,56.4900016784668,3.90263175964355,6.82959079742432,3.3788149356842
"2019-05-18",32.0699996948242,25.0699996948242,0,4854.82080078125,87.3899993896484,54.189998626709,4.93581867218018,5.26798105239868,3.01332211494446
"2019-05-19",32.5499992370605,24.7800006866455,6.2039999961853,6383.2890625,87.5400009155273,61.4599990844727,5.88532590866089,6.20150470733643,3.03912425041199
"2019-05-20",31.8199996948242,24.1900005340576,0.549499988555908,6419.25341796875,99.9599990844727,70.7300033569336,4.61001300811768,4.84186506271362,2.99361300468445
"2019-05-21",31.2800006866455,24.5799999237061,4.35449981689453,4398.2626953125,94.0599975585938,59.0400009155273,3.69651913642883,4.79967832565308,2.16442275047302
"2019-05-22",31.3600006103516,23.8299999237061,0,5465.681640625,89.6999969482422,62.060001373291,3.77086234092712,4.38669490814209,2.63484311103821
"2019-05-23",31.4099998474121,24.5200004577637,0,6155.13916015625,92.9199981689453,61.1199989318848,3.65128111839294,4.2841649055481,2.99509930610657
"2019-05-24",31.3099994659424,23.8899993896484,0.638000011444092,5685.93603515625,89.8000030517578,55.5999984741211,3.68198847770691,3.98532462120056,2.58558130264282
"2019-05-25",31.2399997711182,23.5100002288818,22.4155006408691,6084.7177734375,87.6699981689453,55.3600006103516,3.6664707660675,4.69412231445312,3.03615784645081
"2019-05-26",30.0400009155273,23.3999996185303,8.15900039672852,4576.32421875,97.0599975585938,65.1999969482422,2.83415365219116,4.34800004959106,2.58653330802917
"2019-05-27",30.4200000762939,23.1399993896484,10.8424997329712,4110.7548828125,99.2699966430664,64.7900009155273,3.61013126373291,7.80966281890869,3.03517913818359
"2019-05-28",30.5799999237061,22.9500007629395,16.0604991912842,4545.10205078125,97.7900009155273,57.3400001525879,3.29025387763977,3.4806113243103,2.20463728904724
"2019-05-29",30.2700004577637,23.3899993896484,4.82299995422363,4223.30517578125,91.4300003051758,60.7900009155273,3.13232970237732,4.61020088195801,2.13636898994446
"2019-05-30",31.1399993896484,23.8799991607666,5.32299995422363,4359.3427734375,90.2699966430664,60.1699981689453,3.25229263305664,3.88602018356323,2.15680766105652
"2019-05-31",32.1100006103516,24.3899993896484,4.3604998588562,6226.55078125,87.0999984741211,60.4000015258789,3.51006245613098,3.96292424201965,2.19143128395081
"2019-06-01",32.5999984741211,24.2099990844727,11.1805000305176,5715.18017578125,83.7900009155273,56.9000015258789,4.13836240768433,4.20546770095825,2.6295759677887
"2019-06-02",33.1500015258789,24.6599998474121,4.56300020217896,5506.14599609375,84.3499984741211,51.4300003051758,3.16337847709656,4.45816230773926,2.73603582382202
"2019-06-03",32.4700012207031,24.6299991607666,28.4015007019043,5877.9921875,82.7300033569336,52.6800003051758,4.13522911071777,5.9526686668396,3.03296184539795
"2019-06-04",32.8400001525879,24.1200008392334,4.61649990081787,5861.64306640625,82.7200012207031,60.2200012207031,4.8548731803894,5.28913497924805,3.03847432136536
"2019-06-05",32.9000015258789,24.3700008392334,5.68599987030029,5392.63330078125,88.3499984741211,57.5699996948242,4.89205265045166,6.08013391494751,3.3796546459198
"2019-06-06",32.5900001525879,24.2600002288818,2.34150004386902,5849.76806640625,84.5899963378906,61.2299995422363,3.4205379486084,4.59839916229248,2.38873195648193
"2019-06-07",33.0299987792969,24.8099994659424,13.9519996643066,5398.55419921875,87.629997253418,55.75,3.97088694572449,4.61566209793091,2.74821400642395
"2019-06-08",32.4300003051758,24.4099998474121,5.02750015258789,6061.93505859375,89.9300003051758,59.1500015258789,3.92439198493958,4.0727014541626,2.74112892150879
